person_id,why_are_pid_with_when,prob_machine_generated,n_tokens,glimpse_criterion
US:182526739,Women's rights,0.53,3,-1.1986595537036493
US:167901299,In line with my views,0.43,5,-1.7874385990913784
US:27101300,Liberal left not my thing,0.25,6,-3.7564370331842687
US:186313543,They are more aligned with my principles,0.36,7,-2.305851245529314
US:184870285,I signed up as independent but wanted to be able to participate in all the elections. I grew with democratic parents and I agree and align with their views so I never even second guessed it.,0.22,38,-4.772791808678387
US:30178469,FAMILY IS DEMOCRATIC,0.24,6,-3.841921063695494
US:141575825,I align with their views and feel they help the country.,0.37,12,-2.2566340330518733
US:25453579,because my parents were so i followed there steps.,0.22,10,-4.569437620530631
US:131271597,There are stances of both parties that I agree with and disagree with,0.68,14,-0.40352751911282586
US:158967485,I don't agree with Republicans policies,0.23,7,-4.12242904639904
US:509302,"Being gay, wanting to marry, pro women’s rights, and believe that government job is provide a hand up, and have resources ready for when people need to en, even if I never need to use them.",0.23,43,-5.740433114883055
US:4522925,I believe that every person had value and worth and deserves to be treated fairly and not have their rights denied them.,0.55,23,-1.0714526470160881
US:172770403,My parents are republican and showed me how they are typically the lesser evil. I know now you really can't trust anyone,0.3,24,-2.974903731157055
US:174104975,"There are at least a few republicans I like, but no democrats",0.28,15,-3.189457253533584
US:42583995,I tend to agree more with social issues of the Democratic Party,0.27,12,-3.2981598034377084
US:2488092,"I feel they care more about Middle America, Christian values, and common sense.",0.28,16,-3.252225241553772
US:4365090,Because I want to be more liberal,0.32,7,-2.7441051837916772
US:41018505,The party believes in economic freedom and the liberty and freedom of each individual. There view of limited government.,0.26,21,-3.5544284871279013
US:203144991,Realizing that the GOP wants to cut programs that would meaningfully harm folks,0.26,15,-3.4576998871644693
US:174873585,Policies & honesty,0.22,4,-5.551462789567517
US:39596627,More concerned with the 'normal' people rather than the corupt,0.34,13,-2.560625066164171
US:2308346,I believe in equality of all humans and to take care of all humans equally and with dignity.,0.68,19,-0.4183908846516252
US:200629091,because both parties are corrupt,0.22,5,-4.734157998576003
US:202775027,Trump is getting Alzheimer’s disease and can’t remember what he says from one day to the next. I don’t appreciate his style of dictatorship. He’s corrupt and cold hearted.,0.32,37,-2.6884167259315315
US:170673155,"I follow Catholic social teaching, and both parties violate this.",0.22,12,-4.505108453364415
US:569257,"They had nothing but an affair, which is not an impeachable offense. They were technically right because he lied, but morally wrong. It was pay back for impeaching Nixon.",0.25,36,-3.8012179466225264
US:1906062,i felt there was a choice,0.26,6,-3.505989370140119
US:39510773,I don’t believe in abortions or the gender mess going on with kids.,0.24,15,-4.059777100191134
US:181817481,"Because I'm not a victim, and I hate bullies.",0.39,13,-2.10567593134382
US:33399698,Same as above,0.53,3,-1.212979048980094
US:2291102,The party espoused values such as social fairness and justice which I supported.,0.27,15,-3.359101690960956
US:46110889,Because I can think for myself unlike mindless woke democrats,0.3,12,-7.19328851897429
US:191849051,I lean more towards their values,0.27,6,-3.3909877701748794
US:4599182,Family always voted for democrats.,0.23,7,-4.252114355009346
US:26900045,I cannot actively vote for a Republican that worships Trump.,0.22,12,-4.643950330150091
US:141933759,More followed my beliefs,0.33,4,-7.553379540938853
US:29445403,It aligned with my values,0.3,5,-2.9784021951711104
US:741692,"They are they same, just switch sides every few years to stay in power and keep useful idiots confused",0.26,20,-3.5934789005612773
US:35099635,their values are closer to mine than republicans,0.24,9,-3.8548564153523963
US:177669219,Repubs have a sound platform but don't follow it so I can't be a Repub. Instead I'm a Libertarian,0.54,26,-1.1570751512013957
US:178894325,"I am for the people and not the elected officials. In no way do I agree with our current administration, they are not for everyday people.",0.72,29,-0.16161854966132533
US:36320918,The Republican party proved to me that they are NOT the party of law and order; NOT the party of personal responsibility; NOT the party of small government. They want a theological authoritarian government.,0.43,38,-1.8207135402613084
US:44547027,"Because Democrats lie, cheat and steal. They only care about themselves and not the people that they represent",0.45,20,-1.6590436460270364
US:25216084,They follow my views,0.23,4,-4.426412782608117
US:1964367,After Rick Scott became governor of Florida.,0.22,8,-4.975517056347352
US:171992063,Social issues... general just more respect for differing groups,0.56,10,-9.109131839758547
US:3053018,When Fox News started to become a propaganda tool for the far right. The conspiracy theories were too much.,0.49,21,-1.4217350639477284
US:174811825,I think that neither party can be trusted,0.56,8,-1.0474589834317785
US:27659037,I believe in regulation of banking and industry. I think Democrats more closely reflect my values,0.25,17,-3.6224597296483667
US:188851381,Because the left wants socialism,0.22,5,-4.614097394564278
US:34434658,Neither of the two major corrupt right of center parties align with my values.,0.26,15,-3.598589037203222
US:131216537,republicans went right wing,0.24,6,-4.0673597379761555
US:129511861,"It was the way I was raised. Democrats were for the little guy but no more. Now they are the party of far left radical freaks who have no common sense and no religion and no morality. The party of John and Bobby Kennedy is dead. They won't help the common man unless you are illegal, transsexual or non white.",0.46,69,-1.6375214038054409
US:4215486,republicans are only in it for the rich,0.58,10,-0.9416388700398648
US:187207903,Neither have candidates that represent me.,0.22,7,-4.779359257268471
US:1613146,Because both parties stifle dissent.,0.22,7,-5.433613713593214
US:177518027,"Bc I believe in freedom of choice, women's rights, black lives matter, trans rights are human rights, burn the oligarchs",0.28,27,-3.236434206289751
US:1766805,The Democratic party is made up of sane people who aren't out to sabotage the citizens and take revenge on the people who disagree with them. Democrats are civil.,0.29,32,-3.0542110690157407
US:187587997,Because of the pro life and family. Improving economy improve support for our allies. Support for women in sports removing DEi to allow for no bias,0.38,30,-8.023391362734694
US:140252657,I still consider my values closer to the Democratic Party but the party is now controlled by crazies on the far left. But Covid and censorship during covid made me leave for good.,0.22,36,-4.858469381675483
US:27005671,Democrats are corrupt.,0.3,4,-2.986245306166667
US:175232405,I don’t like politics,0.53,5,-1.1795583223942627
US:42716313,I believe it’s for the working class,0.31,8,-2.777513953986494
US:28884717,Porque los demócratas están con los inmigrantes,0.38,14,-2.1605515302684464
US:185716513,Their purported values aligned most closely with mine,0.22,8,-4.666383853687007
US:191187007,"Democrats in Maryland are lunatics who will gladly make life more expensive on you for their own financial benefit. For instance, the county was trying to regulate food choices at county run events like the 4th of July. It was at that moment where I knew that Democrats were playing too much. However, subsequent tax decisions further cemented my status as a republican even if I disagree with many prominent national republicans.",0.23,83,-5.900592809825952
US:100792235,Their values and views are much more in line with my own.,0.73,13,-0.12169600567210224
US:22539615,I don't want conservative ideas to dictate this government.,0.23,11,-4.090180325682565
US:615682,"Most the party, except for the RHINOS, support my view of the USA, the world, and people like myself",0.31,25,-2.814190640236559
US:1199865,i believe in sharing. i am not greedy,0.42,9,-1.8912445958345228
US:144221315,"Because I'm not a fucking idiot. I value human rights, free speech, access to healthcare, education, and basic human dignity.",0.54,27,-1.1588518253760554
US:188649613,Can't recall,0.26,3,-3.451366924159564
US:43911819,Because democrats dont do their jobs,0.22,7,-5.648299828280086
US:15636,They are all corrupt greedy self serving liars who only seek to line their pockets and the pockets of their funders and are all as bad as each other,0.5,31,-1.3546920040492527
US:4258213,no comment,0.22,2,-4.992776093219854
US:2350912,"Agreed with basic party principals in the 1960s. Limited government, less federal spending, less taxation, more accountability, free trade, energy independence, strong military, rule of law, oppose Communism/Socialism, state's rights, economic opportunity...",0.25,53,-3.710838310265355
US:185352507,No party made me feel they where for the people,0.22,10,-4.6420717253272334
US:38069276,Because I believe in supporting the lower and middle classes and government has a role to play in building a better society.,0.42,23,-1.8843974619231
US:2849062,"The policies Democrats have installed are exactly how I feel, with my way of thinking.",0.29,17,-3.0825111550170425
US:40781251,"Stand on moral issues, National defense and economic policy",0.22,10,-5.626141691411355
US:330731,They are for the working people,0.47,6,-1.547445377117896
US:195218269,"The Democratic Party represents the policies and issues that I align with, and it’s a big-tent party which is not monolithic, but more inclusive.",0.44,31,-1.7270934985634405
US:181100699,Neither have the guff to handle the real issues.,0.28,11,-3.1648723507770216
US:187420869,Because even though i used to vote democrat they went too far to the left,0.3,15,-2.970766470467337
US:128743307,They align more with my ideals,0.27,6,-3.320438410455778
US:27523731,My views and beliefs are closer to the republican side of the spectrum,0.52,13,-1.2391175296643264
US:1267464,The democrats not being for the people,0.46,8,-1.6149186391229076
US:4476187,"I don't know, both parties are corrupt most of the time.",0.31,14,-2.816154732116813
US:2558132,Political position and stated goals of the candidates running for office,0.42,11,-1.8837204513936232
US:851587,Values are more similar to mine.,0.23,7,-4.336827202832379
US:37300852,Much better than most Republicans,0.23,5,-5.75030908824091
US:1565345,The values and treatment of people less fortunate than I.,0.34,11,-2.4924239650745506
US:161606763,,,0,
US:142885003,Living in NYC is an echo chamber of Liberalism. Having a say in moderation through vote was my goal.,0.22,22,-4.494169370973959
US:122431887,my parents wee,0.34,3,-7.613303989181476
US:595780,"I believe the Democratic party is closer aligned to my beliefs than the other party. I believe in equality for all men and women, I support strong public schools, I want a definite separation of church and state, I think abortion is a women's choice, equal pay for equal work.",0.42,57,-1.881918773010812
US:28264345,don't get into politics,0.31,5,-2.8684572302768423
US:1065644,I choose to live a more peaceful life,0.6,8,-0.821580791300852
US:129248607,"When I compared how Republicans and Democrats saw and did things, I could in no way ever be a Democrat",0.28,21,-3.194037142668493
US:3752804,He started the Nam war.,0.22,6,-5.670393950728293
US:179486649,"I grew up as an evangelical Christian who listened to Rush Limbaugh and later Fox News. When I came out as a gay man in 2012, I began to experience what it was like to be an “other.” I began to see the world differently from a political perspective. I felt so torn that I didn’t vote for president in 2012. I had always voted Republican. I knew Republicans weren’t my friends anymore but couldn’t vote for a Democrat. I then started seeing Nancy Pelosi very differently. And then Trump happened. I was appalled that people were supporting him, and I turned to the Democrats during the 2016 election. After Jan. 6 and everything that has happened, I don’t see myself ever supporting a Republican again.",0.56,154,-1.0556234905498725
US:2297432,I am in disagreement with liberal thinking,0.3,7,-2.941128900887371
US:28244076,I couldn't be a member of a party who supported Trump,0.4,12,-1.9820789676007031
US:13121,Listening to my parents,0.39,4,-2.1034250692750485
US:41524661,Mr Trump caused me to feel closer to the democrats,0.23,11,-4.349080660878339
US:181563451,Too much extreme conservatism in the Republican Party,0.35,8,-2.4112249445001863
US:3010342,Because Regan started all of this bullsh@t,0.22,11,-5.67877892364856
US:128284009,Because I'm not a racist or self righteous christian,0.23,10,-4.416160008949926
US:45168973,I’m gay,0.39,3,-2.0705364492250684
US:41221206,Democrats care more about the average American citizens.,0.26,9,-3.5883323599056323
US:174812831,The blatant lies and hate in the foundation of the right wing. Also consistent failed policies that betray the people,0.25,21,-3.7628872987605075
US:46372878,Barack Obama,0.6,3,-0.8011919287652978
US:174086369,"It necessarily closer. I think the general mood of the Democratic Party has moved left, while my brliefs have remained steady. This means my once democratic beliefs are now more conservatively.",0.22,38,-4.82747371328121
US:2158923,The implicit and explicit racism of republicans.,0.35,9,-2.411694956281565
US:148010525,Because the writers in Mother Jones made more sense than the writers in Newsweek.,0.28,16,-3.1747404064048177
US:41032392,The way things are done in our country,0.7,8,-0.3146830838827416
US:170269399,/,0.22,1,-4.8027486882354
US:183261681,Because they use to be the adults in the room. Now they are more like scared children fighting off a monster,0.45,22,-1.6797583871323405
US:3811972,I have liberal views and I would hear different things and they happened to be from a Democrat so it just made sense that I was a democrat,0.28,28,-3.2418176591140218
US:38336436,I agree more with Republican beliefs,0.26,6,-3.4452488285956973
US:188276831,I started to see the corruption and insanity happening by the Democrats,0.37,12,-2.2620417664286534
US:1466011,I found myself aligning with the Republican viewpoint in general. I consider myself a right leaning Libertarian.,0.51,20,-1.2965918710590134
US:116795299,I was raised these values by my parents,0.44,8,-1.713071466737712
US:188505737,Don't like either,0.29,4,-3.1076083596145825
US:2356963,Democrats recognize concerns of the working class.,0.29,8,-3.046880183424116
US:966541,Politicians are scum,0.45,5,-1.6864704213744965
US:203956021,They stand for most of the things I believe,0.52,9,-1.259335364044708
US:180709497,more fiscally conservative,0.24,5,-3.981520803503085
US:4524198,Inflation,0.48,2,-1.483808520447446
US:39939032,Watching what Ronald Reagan did to our debt/deficit,0.24,11,-3.960000107202697
US:188404835,Because of their morals that closely align with mine and they tend to oppose abortion,0.22,15,-5.124564575556877
US:150433761,Because I don’t have the desire to educate myself on political issues,0.51,13,-1.299825462379918
US:1186901,When I realized the democrats were changing and no longer focused on the American people.,0.33,17,-2.628758466005596
US:191797701,I am a Republican as I believed in our God given US Constitutional Republic and the rule of law on which it stands. Most Republicans stand for our rule of law; while most democrats are leaning towards anarchy and mob rule.,0.33,46,-2.6044095507367153
US:200528197,Because of its progressive and working class orientation .,0.22,9,-4.682565663561947
US:105619,"I was tired of the liberals policies, especially regarding giving rights to illegal immigrants.",0.33,16,-2.5983478120830314
US:46374498,seems to be close to my ideals,0.41,8,-1.911951206095596
US:24243685,I don't understand this question,0.63,6,-0.6434158991009825
US:1114879,Because the Republicans seem to be totally beholden to Trump and his policies to the detriment of the nation and the world. The Democrats also need to abandon their over the top progressive policies for more reasonable ones. Money doesn’t solve all problems.,0.43,48,-1.7907599571996455
US:1148208,Don't know,0.54,3,-1.129306496459096
US:26528663,My beliefs and principles align with those of the Democratic Party the majority of the time,0.64,16,-0.6174303625445876
US:186611857,Same thing values in both parties and I don't want to be locked into one single one. In fact I think there should be multiple parties because there's even though there's independence and fucking green peas or whatever constitutionalists and whatever there are different parties but we want to boils down to it there's only two Republicans and Democrat and I don't know identify with either then so yeah,0.28,76,-6.914068657469304
US:146690641,Because these parties decided to tell me how to live instead of providing service to the people.,0.23,18,-4.092334692608758
US:3174517,I identify much more with the policies of the Republican Party.,0.47,12,-1.5673443022306808
US:376090,They oppose Trump,0.22,3,-4.895019435179779
US:181153799,economy strength,0.23,3,-4.38478761334675
US:28693750,Democrats have done a horrible job in the White House. I believed and still believe Trump will make America Great Again!! Democrats are liars!!,0.34,28,-2.5583314168076887
US:25051106,I'm middle class and work in social services so my values align more with the democrates.,0.27,19,-3.3660089733077485
US:41298844,Freedom and the DEI need to help others.,0.25,10,-3.7955075278675254
US:1824844,Because I've voted for people in both parties.,0.27,10,-3.362072434367917
US:188872699,i liked what the republicans were saying then .,0.22,10,-4.9020421283449895
US:42943674,They are more about people then themselves,0.28,7,-3.140247090661103
US:128046679,they are much more for the regular people in this country. That should always be the first and most important part of what their job is in DC,0.29,29,-3.0653931136644847
US:495928,to save the republic,0.28,4,-3.1518476859256985
US:191656033,Haven't been taught enough or experienced.,0.23,9,-4.2273606882306884
US:41535622,"More progressive, pro-chouce, more fir unions, average people, more accepting of others such as lgbtq,",0.24,25,-6.251913281260847
US:153608619,Felt Democrats connected more with regular people than Republicans,0.22,10,-4.9855007591689615
US:31554511,following my parents and wanting equal rights in this world,0.22,10,-5.276629682252852
US:27270932,At least the Republicans speak what I consider common sense.,0.23,11,-4.13388986313768
US:178874797,believe in democracy,0.29,4,-3.07960989655786
US:170413401,"As a resident of NYC for many years, I have seen what happens to a large city when the majority of the people running it are Democrats. You have rising crime rates and the criminals are treated better than the victims.",0.67,44,-0.4734371348517106
US:143110165,"I will never vote for someone I think has committed treason, been convicted of a hundred felonies, raped women, is the voice of the racist population, etc. makes me want to vomit.",0.25,40,-3.6726844522331055
US:2366053,they are both crooks,0.25,5,-3.7900227312088135
US:136655833,I liked their policies,0.22,4,-4.565368466902
US:186237599,They lie,0.24,2,-3.987055437576887
US:191573431,Not stupid,0.23,2,-5.709165538082992
US:29142987,their beliefs are more aligned with my own,0.37,8,-2.225087918051618
US:183449867,The Democrats were more outspoken against the War in Viet Nam.,0.36,12,-2.349606119352417
US:1082963,I agree with what the Republican party stands for.,0.59,10,-0.8733179042580941
US:145432303,The party stances align with my own personal beliefs.,0.4,11,-1.9894297225361888
US:2781061,I feel like the Republican party reflects my values better than Democratic party,0.34,13,-2.551328123804742
US:113887129,democrats do not stand for the people they say what they think we want to hear,0.37,17,-2.213183412446455
US:32345586,I am conservative and believe in pro life,0.41,8,-1.9115309524944075
US:4391488,Values,0.22,1,-5.4792182669643665
US:172047493,They advocate for things I believe in,0.38,7,-2.1718037634204532
US:2568421,I REALIZED THAT DEMOCRATS WERE COMPLETELY WRONG ABOUT EVERY ISSUE AND LIVED IN A FANTASY WORLD EVEN AS A TEENAGER,0.35,30,-2.4222272820311876
US:178588451,We want to do right by the people and not take from to fill pockets of democrats',0.22,19,-5.203582408119537
US:2008679,prefer not to share,0.26,4,-3.4937459572107707
US:102526651,I can't share this because it very confidential. I apologize,0.31,12,-2.818968984127433
US:195743725,I don't agree with the opposite Party.,0.33,9,-2.592922866808064
US:3333058,"My views, values, priorities are more aligned with the Democratic party....most likely to watch out for the wellbeing of thee poor and minorities",0.23,27,-4.152109426558292
US:104948183,Conservative values,0.38,3,-2.1685861975802263
US:35395566,Because we believe in helping people less fortunate. We know America was built up because of immigrants.,0.24,19,-4.07742350636263
US:41262182,The democrats stand for regular people and republicans cater to the rich.,0.44,15,-1.7665424111863053
US:973956,Because of the reasons above,0.42,5,-1.8439540442306481
US:3996471,They spend too much time fighting each other and not finding solutions to problems.,0.42,15,-1.8691353134340265
US:116163315,The ideology lined up with many of my beliefs,0.32,9,-2.7614101516841325
US:3154658,I hated the Democrats reaction to September 11th.,0.24,11,-3.8372138837535985
US:171936,"I have been a supporter of working class representation such as that displayed by Joe Biden, fixing the problem not the blame. Bernie is great and Kamala would have fixed many of the problems with our corrupt electoral system. Jimmy was my favorite President until Biden finally got a shot. Clinton worked his ass off, Obama was a disappointment seeming so above the trivial needs of the working class.",0.28,76,-6.967306235985476
US:34288296,With Obama and then Biden the democrats made it very clear they only put themselves first and not the AMERICAN CITIZENS,0.23,25,-4.427442420495866
US:1581506,Republicans Suck!,0.23,4,-4.275372037260422
US:164810881,"I aligned with many of the social issues and concerns related to women's choice, support of the marginalized and underprivileged populations, etc.",0.32,27,-2.7538711660689787
US:1257118,They mostly believed like I did,0.22,6,-4.754270153008299
US:42686953,"Civil rights, adherence to the Constitution and rule of law.",0.37,12,-2.2607268047818314
US:117855391,Very similar values,0.28,3,-6.936846056295902
US:544345,I like the way John Kennedy ran the nation,0.41,9,-1.9303357673561736
US:40129136,I'm not a moron,0.64,6,-0.5881580759850812
US:2517337,Democrats today are interested in maintaining power regardless of how poor their policies have become,0.26,15,-3.5221554888611855
US:131158411,"Democrats look out for the best interests and welfare of all Americans. Repugnicans are selfish, highly bigoted slime who look out for the interests of themselves, those who can help in their quest for power, and have a very Machiavellian outlook on society.",0.23,56,-4.396802773178829
US:26018544,I'm progressive and liberal,0.37,5,-2.2278147094337126
US:2324197,Believe government is there to protect our constitutional rights and provide for the needs of the people and the country. Definitely not solely for the benefit of billionaires or an ego maniac president.,0.31,37,-2.7864344249667723
US:35179869,Because the Republican party has values that more identify with my values.,0.24,13,-3.9794874530792494
US:172609707,They are conservative,0.27,3,-3.3915101903079403
US:107676933,I realized the Republicans most closely resemble my values,0.24,9,-3.8876356067897193
US:198528663,Democrats suck,0.38,2,-8.016503208848285
US:22564191,Candidates seemed a better fit,0.22,5,-5.313622770562027
US:1853793,"Used to be a Republican, but they no longer espouse the principles I believe in. The Democrats are dominated by the fringe of their party, suppose the same now applies to the GOP.",0.36,38,-2.3110846474370517
US:131799501,Simply because of class warfare. Republicans goal is self-enrichment! Look at the increase in billionaires and whom THEY support!,0.31,25,-7.356660066065638
US:40599410,Because the other party has lost their damn minds,0.28,9,-3.1749868160743975
US:1639847,"Because I am all for common sense in all areas of government. Republicans are and have always been the party for real Americans and for the constitution. Democrats are chaotic, and crazy liars who want to control our every thought. They do not listen to regular citizens. They are the party of the elite snobs.",0.36,63,-2.3416541296899984
US:182612675,I believe in some things the democrats stand for and some republicans stand for.,0.3,17,-2.96781597102498
US:41130101,They are more concerned with their ofeals,0.27,9,-3.287395514774545
US:32631615,I am not a US Citizen,0.64,6,-0.6335054901108887
US:137825873,Because I care about other people and their well-being,0.51,10,-1.3109890618294113
US:132504893,My views are more aligned with democratic views,0.35,8,-2.401788178599047
US:181731247,I believe abortion is murder,0.36,5,-2.3230729064296414
US:206465693,The democratic party is for the people not the wealthy,0.63,10,-0.6462042423498648
US:41286264,I have worked hard my entire life never needing a handout.,0.5,13,-1.384217488079843
US:158831607,I think they were more in line with my belief.,0.49,11,-1.446892444767794
US:1187079,Both parties are shills for whoever runs the country and they world.,0.22,14,-4.594221961919413
US:2313902,"I grew up, and started using my brain.",0.41,10,-1.9638722035205163
US:161622419,Their positions are more closely aligned with mine.,0.45,9,-1.6844181689493638
US:26167492,I vote for who I think has the best issues,0.38,10,-2.1344601860843615
US:164069273,It is the logical result of my values system.,0.44,10,-1.714257700668949
US:4467975,When I started that was mostly what I did and every now and then I voted republic when I got older I just started voting democrat,0.22,26,-4.553927713633632
US:480712,All Republican officials endorsed Trump's Lies and cower beore him and his hateful ideas. No decent person would align with them. I am a decent person.,0.22,32,-5.180317848079988
US:2102857,The democrats were becoming more and more socialist!,0.3,10,-2.973576002266057
US:181384291,My mother worked in local politics for the Democratic Party. I felt that I identified more with the Democrats after the Nixon administration.,0.35,25,-2.4012477008388378
US:3949428,The abortion issue,0.37,3,-2.258152574362797
US:100754677,"Democrats more humanist, Rs increasingly focused on a twisted version of Christianity. And that’s just the tip of the iceberg.",0.27,25,-3.305862242110211
US:168182813,I valued similar things,0.22,4,-4.840882302471736
US:32701180,Because the Republican party doesn't stand for anything I do.,0.27,12,-3.3564175737998427
US:31474486,Because the Republicans were against gay marriage,0.23,7,-4.382641892988864
US:193613013,When republicans say they would do the right things,0.24,10,-3.8882125588763743
US:742908,"Liberals need to stick together in one party,",0.39,11,-2.09509013841248
US:1437879,"I believe in power to the people, unions, medicare for all, providing a safety net to the disadvantaged such as SNAP and Medicaid, free speech, free press, freedom to choose an abortion, excellent schools, taxing the rich fairly (more than now!), freedom to vote for all, no discrimination for race, gender, ability, sexual preference, age, or religion, a fair minimum wage, paid sick leave for all, paid maternity leave, welcoming immigrants, addressing climate change, nonprofit utilities, protecting the environment, converting to 100% renewable energy, getting money out of elections, repealing Citizens United, protecting citizens from financial predators, enforcing the rule of law and due process.",0.28,138,-3.2501126836897485
US:170646411,Both parties are war mongers.,0.32,7,-2.7634603046071913
US:159830479,I agree with some of each sides policies and disagree with some so don’t feel close to either,0.22,19,-5.246135938484681
US:190104323,Because my grandparents were,0.24,4,-4.0041624834861835
US:189615781,I just went along with what my parents did.,0.52,10,-1.2740762439293674
US:133121471,Because they support small business and capitalism,0.23,7,-4.124965201952873
US:155882145,"I discussed it with my husband, and we both think I'm closer to Republican because of my belief views.",0.23,22,-4.289561109883299
US:455499,My mom was a professor and very liberal atheist --much to my republican grandfather's dismay-- but the values of the Democratic Party aligned with my own and I knew that this was where I belonged. I helped campaign for Ferraro,0.25,45,-3.7300665966417097
US:163020805,Can't stand Trump. He's ruining Democracy!,0.26,10,-3.573028936207859
US:187088881,Because of the values and beliefs of the party,0.63,9,-0.6393697007752905
US:193379437,so i wouldn't have to deal with the negative talk coming from my parents,0.41,15,-1.9305313265903639
US:4055780,I realized that they were for helping people and Republicans were for hurting people,0.29,14,-3.054559641401315
US:32575363,Because they asked,0.22,3,-4.962097422593795
US:45803614,I believe the government is there to support the people. Republicans support themselves and the rich,0.48,17,-1.4897496211774266
US:27382106,I believe in fiscal responsibility. I believe the less government in our lives the better off we'll be.,0.55,21,-1.0946199784128932
US:31278701,Republicans are all about smaller government and not giving handouts.,0.48,12,-1.4876804856280106
US:193503411,I believe government should work for the people not the corporations. Government should make people's lives better. Republicans claimed to be for smaller government and yet only when it came to helping the people and helping them. They were against welfare for the people but had no problem with welfare for big businesses.,0.58,58,-0.9149325515012755
US:39176205,Calling Democrats pieces of crap is degrading to crap.,0.22,11,-5.116638191701002
US:182776857,My views line up with the conservatives therefore I have always been a Republican.,0.38,15,-2.162780299902031
US:168597189,"I believe is smaller government, less government and government out of my every day life.",0.26,17,-3.5289868372166606
US:4347115,Because it is closer to my ideals,0.27,7,-3.3159447530003447
US:191795111,"I believe the Republican Party, generally, protects individual rights, supports a meritocracy, and promotes small federal government and lower taxes.",0.38,26,-2.178946275503727
US:160095539,Secure borders. Fiscal policy. Crime and the need to hold criminals accountable. Foreign policy.,0.27,18,-3.329337279321738
US:40394723,Donald Trump is a crooked Disaster for the USA.,0.3,11,-2.901743872807655
US:3806476,"Because of JFK and my mom were both democrats. My dad was a Republican. My dad left us when I was 12 and left my mom to fend for 6 children that he didn't support. Nor did he pay a fair alimony. He decided to file bankruptcy so he could say he couldn't afford the house we lived in, nor could he afford to pay much in child support nor alimony.",0.29,84,-3.072746647508382
US:2628077,Because I believe in limited government; I believe in protecting MY nation's borders from enemies both foreign AND DOMESTIC,0.23,23,-4.083059817110849
US:665641,"The actions and words of democrats during the Bush administration. Will never vote democrat again, even if it means not voting.",0.35,25,-2.4187446718750296
US:153308791,My parents were Republicans. And I agreed with the Republican's ideas (at the time) of morality.,0.27,21,-3.3686208374181636
US:2145616,they fight harder now for the middle class than the Democrats ever did.,0.31,14,-2.875690996642759
US:25730405,Liked their policies better,0.34,4,-7.67157765909755
US:143201783,A lot of my morals and values align with those of democrats,0.4,13,-2.0293864510933606
US:263367,They are currently the only party interested in and able to govern. They aren't perfect. They should listen more to their progressive members and follow their lead.,0.44,31,-1.7184414216187196
US:501542,"I care about the welfare of others, not just my own",0.83,12,0.4996514457979006
US:35234705,less government,0.22,2,-5.2005231392070765
US:24042688,Because of the statements of Mc Numara sending my classmates off to Viet Nam to die,0.35,17,-7.748831481916027
US:2502581,Democrats have misplaced priorities,0.26,4,-3.560685521000192
US:681642,Because I don't have to tow the party line,0.34,10,-2.473225755736209
US:27142009,"I finally was doing my own research into what policies politicians were touting and implementing. Even though I was raised in a conservative Christian household, I realized after my research that I fundamentally disagree with a lot of the policies I had been raised to support.",0.51,50,-1.3385405346055201
US:34525992,"Both parties are controlled opposition. They each get paid off by different people. I’m more likely to vote Republican, but that’s because the Democrats are a conga line of freaks. However, most Republicans suck too..",0.32,45,-2.7135101368205503
US:125241543,Skip,0.22,1,-5.450040364376639
US:42734159,they more align with my moral beliefs,0.22,7,-4.864867282631401
US:1216543,Republicans are logical and use common sense,0.23,7,-4.3867632107275485
US:148896193,"I realized that the Republican positions on various social issues were absolutely unsupportable, and in a two-party system, i would rather identify with the party pulling in the direction I want rather than protest both",0.24,40,-4.077449301550768
US:188267891,church views,0.42,2,-8.256825455440481
US:181352987,I want everyone to be given the same rights and basic equality.,0.33,13,-2.6407143390804397
US:41771993,Compared to democrats they make things happen,0.22,9,-5.141823021395642
US:135508615,They are closer to the Constitutional form of government.,0.36,10,-2.333814039481541
US:132638117,"I realized that the Republican party's only goals were to enrich the wealthy and divide the people who weren't so they, the rich and the Republican leadership, could stay in power.",0.4,36,-2.0403999330667664
US:138361501,Republicans are the party of common sense,0.59,7,-0.8742026948127116
US:46511714,The Democratic Party seems more willing to protect the rights and the livelihood of the average American,0.59,17,-0.8751463122492664
US:140622535,belief in civil rights,0.23,4,-4.421736435763517
US:136070671,"I believe government should make the country a better place. While I barely identify as a Democrat, I find Trump and the religious right that controlled the Republican party before him repugnant",0.27,36,-3.2883590435137053
US:29021057,na,0.29,1,-7.070316797465924
US:3396338,the democrats are far from perfect but they can be pushed in a more progressive direction,0.69,17,-0.3253099587970923
US:1854326,Social responsibility,0.3,2,-2.9737204035742875
US:136769841,They are all liars and don't represent me,0.37,10,-2.2313840352941403
US:155137297,"Democrats have developed destructive policy positions and seem to want to destroy our economic system, society, and voting system.",0.3,22,-2.9552470076367174
US:180493507,"Since its inception, its goals have been to target people like me",0.46,13,-1.6246126439748276
US:27084070,Their values are closer to mine,0.34,6,-2.4949526047274806
US:310175,Because Democrats fight for the little guy and the Republicans fight for the rich.,0.42,15,-1.8670161896477466
