,person_id,question,text,prob_machine_generated,n_tokens,glimpse_criterion,full_text,prob_machine_generated_full,n_tokens_full,glimpse_criterion_full
9990,US:40363931,when_think_pid,When I realized that most of them lean the same way I do.,0.31,14,-2.8350143255212146,"When I realized that most of them lean the same way I do.   I love it   I actually care about our future. I don't mind other races. I actually have mixed children, and three are girls. I fear for their future.",0.24,50,-4.077791670061981
9991,US:40363931,why_moved_to_current_state,I love it,0.65,3,-0.5491211736238312,"When I realized that most of them lean the same way I do.   I love it   I actually care about our future. I don't mind other races. I actually have mixed children, and three are girls. I fear for their future.",0.24,50,-4.077791670061981
9992,US:40363931,why_think_pid_with_when,"I actually care about our future. I don't mind other races. I actually have mixed children, and three are girls. I fear for their future.",0.39,31,-2.0880536145920794,"When I realized that most of them lean the same way I do.   I love it   I actually care about our future. I don't mind other races. I actually have mixed children, and three are girls. I fear for their future.",0.24,50,-4.077791670061981
9993,US:4037061,why_are_pid,"I want small, limited government, low taxes, law and order, and traditional values",0.47,17,-1.5602559673834306,"I want small, limited government, low taxes, law and order, and traditional values   to attend college",0.23,21,-4.345024854706027
9994,US:4037061,why_moved_to_current_state,to attend college,0.24,3,-3.955555728205947,"I want small, limited government, low taxes, law and order, and traditional values   to attend college",0.23,21,-4.345024854706027
9995,US:40372424,when_decided_pid,1960,0.28,2,-3.17807639983699,1960   Democrats represent working people and gave a strong empathy for the downtrodden.   Job,0.33,20,-7.530367541131366
9996,US:40372424,why_are_pid_with_when,Democrats represent working people and gave a strong empathy for the downtrodden.,0.23,15,-5.716651660214658,1960   Democrats represent working people and gave a strong empathy for the downtrodden.   Job,0.33,20,-7.530367541131366
9997,US:40372424,why_moved_to_current_state,Job,0.33,1,-2.6298001581011357,1960   Democrats represent working people and gave a strong empathy for the downtrodden.   Job,0.33,20,-7.530367541131366
9998,US:40373823,why_are_pid,Republicans follow my beliefs. They work more for the people than for themselves.,0.24,15,-3.858282081052532,Republicans follow my beliefs. They work more for the people than for themselves.   To get away from heat in florida,0.27,23,-6.892187600405619
9999,US:40373823,why_moved_to_current_state,To get away from heat in florida,0.22,7,-4.922140929120901,Republicans follow my beliefs. They work more for the people than for themselves.   To get away from heat in florida,0.27,23,-6.892187600405619
10000,US:40374740,why_are_pid,Republicans are monsters.,0.23,4,-4.125054620226667,Republicans are monsters.   University,0.33,6,-7.547138778291134
10001,US:40374740,why_moved_to_current_state,University,0.29,1,-3.1072495395694806,Republicans are monsters.   University,0.33,6,-7.547138778291134
10002,US:40375925,why_are_pid,"They are much more aligned with my view of how the world should be, but are not far enough left.",0.63,22,-0.656337786822495,"They are much more aligned with my view of how the world should be, but are not far enough left.   Florida is unsafe for transgender people.",0.3,30,-2.9740210115769647
10003,US:40375925,why_moved_to_current_state,Florida is unsafe for transgender people.,0.25,7,-3.60738448231154,"They are much more aligned with my view of how the world should be, but are not far enough left.   Florida is unsafe for transgender people.",0.3,30,-2.9740210115769647
10004,US:40382117,why_moved_to_current_state,For family,0.22,2,-4.882250717857023,For family   I normally agree with the Republicans. Not with Trump though,0.24,14,-6.1135178918182795
10005,US:40382117,why_think_pid,I normally agree with the Republicans. Not with Trump though,0.24,11,-4.075279848233772,For family   I normally agree with the Republicans. Not with Trump though,0.24,14,-6.1135178918182795
10006,US:403836,when_decided_pid,When I was 18 and old enough to vote I felt I was more aligned with Democrats,0.46,18,-1.6175973566793036,When I was 18 and old enough to vote I felt I was more aligned with Democrats   Democrats align with my values and what I stand for.,0.34,30,-2.5568495632800126
10007,US:403836,why_are_pid_with_when,Democrats align with my values and what I stand for.,0.3,11,-2.933717755298959,When I was 18 and old enough to vote I felt I was more aligned with Democrats   Democrats align with my values and what I stand for.,0.34,30,-2.5568495632800126
10008,US:40385430,when_think_pid,As a teen,0.52,3,-1.2400648422544351,As a teen   Job   I believe in equality and dignity of all humans.,0.24,16,-3.9608595871793493
10009,US:40385430,why_moved_to_current_state,Job,0.33,1,-2.6298001581011357,As a teen   Job   I believe in equality and dignity of all humans.,0.24,16,-3.9608595871793493
10010,US:40385430,why_think_pid_with_when,I believe in equality and dignity of all humans.,0.68,10,-0.3911881360459637,As a teen   Job   I believe in equality and dignity of all humans.,0.24,16,-3.9608595871793493
10011,US:40394723,when_decided_pid,At a very young Age; As a Young adult I switched to Republican. Now I am older I am a Democrat Again.,0.24,25,-3.9095521389487566,At a very young Age; As a Young adult I switched to Republican. Now I am older I am a Democrat Again.   Donald Trump is a crooked Disaster for the USA.,0.23,37,-4.434998660724076
10012,US:40394723,why_are_pid_with_when,Donald Trump is a crooked Disaster for the USA.,0.3,11,-2.901743872807655,At a very young Age; As a Young adult I switched to Republican. Now I am older I am a Democrat Again.   Donald Trump is a crooked Disaster for the USA.,0.23,37,-4.434998660724076
10013,US:4039913,why_are_pid,My mother was a Republican and she always voted. I guess that's why I'm Republican,0.71,18,-0.2546949612238938,My mother was a Republican and she always voted. I guess that's why I'm Republican   I returned home after living in Florida for 14 months,0.31,30,-2.865883264895199
10014,US:4039913,why_moved_to_current_state,I returned home after living in Florida for 14 months,0.43,11,-1.7858528632401485,My mother was a Republican and she always voted. I guess that's why I'm Republican   I returned home after living in Florida for 14 months,0.31,30,-2.865883264895199
10015,US:40420839,why_are_pid,"I believe in free speech, I am pro choice and believe the government should help everyone",0.65,17,-0.5775885327551668,"I believe in free speech, I am pro choice and believe the government should help everyone   I have always lived here",0.36,23,-2.3624880822594765
10016,US:40420839,why_moved_to_current_state,I have always lived here,0.53,5,-1.2274752687546555,"I believe in free speech, I am pro choice and believe the government should help everyone   I have always lived here",0.36,23,-2.3624880822594765
10017,US:40420989,when_decided_pid,Years ago,0.33,2,-2.6262582620540904,Years ago   Because everything the Democrats stand for is crap   Dad's job.,0.47,16,-8.637076022785621
10018,US:40420989,why_are_pid_with_when,Because everything the Democrats stand for is crap,0.22,8,-4.653581935716363,Years ago   Because everything the Democrats stand for is crap   Dad's job.,0.47,16,-8.637076022785621
10019,US:40420989,why_moved_to_current_state,Dad's job.,0.43,5,-1.7926656939180785,Years ago   Because everything the Democrats stand for is crap   Dad's job.,0.47,16,-8.637076022785621
10020,US:40424588,when_decided_pid,20+ years ago,0.48,4,-1.474610199054228,"20+ years ago   Want to see everyone succeed,have empathy for people, racial justice",0.29,18,-7.045018752176326
10021,US:40424588,why_are_pid_with_when,"Want to see everyone succeed,have empathy for people, racial justice",0.22,13,-5.43265897635226,"20+ years ago   Want to see everyone succeed,have empathy for people, racial justice",0.29,18,-7.045018752176326
10022,US:4042636,why_moved_to_current_state,Father's health,0.28,3,-3.230385063879465,"Father's health   I believe in the Constitution, rule of law, free speech unlike the democrats who want to control our lives!",0.23,27,-4.421030059825127
10023,US:4042636,why_think_pid,"I believe in the Constitution, rule of law, free speech unlike the democrats who want to control our lives!",0.38,23,-2.147744669166372,"Father's health   I believe in the Constitution, rule of law, free speech unlike the democrats who want to control our lives!",0.23,27,-4.421030059825127
10024,US:40429605,when_think_pid,for as long as I can remember,0.63,7,-0.6702711838330611,for as long as I can remember   Because my ex husband wanted to   my parents are democrats and we always boo'd the republican floats when they went by in the parades.,0.23,37,-6.012397566772882
10025,US:40429605,why_moved_to_current_state,Because my ex husband wanted to,0.23,6,-4.142385628263598,for as long as I can remember   Because my ex husband wanted to   my parents are democrats and we always boo'd the republican floats when they went by in the parades.,0.23,37,-6.012397566772882
10026,US:40429605,why_think_pid_with_when,my parents are democrats and we always boo'd the republican floats when they went by in the parades.,0.24,22,-3.940762191002665,for as long as I can remember   Because my ex husband wanted to   my parents are democrats and we always boo'd the republican floats when they went by in the parades.,0.23,37,-6.012397566772882
10027,US:40430619,why_think_pid,Republicans look at the cost of things,0.26,7,-3.4466841974894953,Republicans look at the cost of things,0.26,7,-3.4466841974894953
10028,US:40432940,when_think_pid,When Barack Obama took office.,0.23,6,-4.270807331554998,When Barack Obama took office.   I was 11 years old and didn't have a choice.   The democrats have done nothing but make things worse in this country!,0.34,35,-2.4696765698585406
10029,US:40432940,why_moved_to_current_state,I was 11 years old and didn't have a choice.,0.65,13,-0.5594084082520318,When Barack Obama took office.   I was 11 years old and didn't have a choice.   The democrats have done nothing but make things worse in this country!,0.34,35,-2.4696765698585406
10030,US:40432940,why_think_pid_with_when,The democrats have done nothing but make things worse in this country!,0.7,14,-0.268392670359918,When Barack Obama took office.   I was 11 years old and didn't have a choice.   The democrats have done nothing but make things worse in this country!,0.34,35,-2.4696765698585406
10031,US:404350,why_are_pid,"I'm sane and rational unlike mentally ill, angry democrats",0.23,12,-4.43534882497805,"I'm sane and rational unlike mentally ill, angry democrats   FATHER GOT TRANSFERRED",0.28,19,-6.950905005393962
10032,US:404350,why_moved_to_current_state,FATHER GOT TRANSFERRED,0.24,6,-3.950140614382316,"I'm sane and rational unlike mentally ill, angry democrats   FATHER GOT TRANSFERRED",0.28,19,-6.950905005393962
10033,US:40439279,when_think_pid,When Ronald Reagan defeated Jimmy Carter,0.37,6,-2.235372275306879,When Ronald Reagan defeated Jimmy Carter   Military   There’s nothing about the Democratic Party that I agree with or support,0.22,22,-5.430080067633649
10034,US:40439279,why_moved_to_current_state,Military,0.23,1,-4.3068628575084205,When Ronald Reagan defeated Jimmy Carter   Military   There’s nothing about the Democratic Party that I agree with or support,0.22,22,-5.430080067633649
10035,US:40439279,why_think_pid_with_when,There’s nothing about the Democratic Party that I agree with or support,0.51,13,-1.3164080281711992,When Ronald Reagan defeated Jimmy Carter   Military   There’s nothing about the Democratic Party that I agree with or support,0.22,22,-5.430080067633649
10036,US:40439868,why_moved_to_current_state,Job,0.33,1,-2.6298001581011357,Job,0.33,1,-2.6298001581011357
10037,US:40441184,when_think_pid,I have held conservative beliefs all my life.,0.37,9,-2.2215986783790806,I have held conservative beliefs all my life.   Jobs   I have been very disappointed with the Republican party for many years. They haven't done squat. But there is no way that I agree with Democrat ideas today.,0.22,44,-4.806862358455876
10038,US:40441184,why_moved_to_current_state,Jobs,0.22,1,-4.661945782885834,I have held conservative beliefs all my life.   Jobs   I have been very disappointed with the Republican party for many years. They haven't done squat. But there is no way that I agree with Democrat ideas today.,0.22,44,-4.806862358455876
10039,US:40441184,why_think_pid_with_when,I have been very disappointed with the Republican party for many years. They haven't done squat. But there is no way that I agree with Democrat ideas today.,0.4,32,-2.0224387577234424,I have held conservative beliefs all my life.   Jobs   I have been very disappointed with the Republican party for many years. They haven't done squat. But there is no way that I agree with Democrat ideas today.,0.22,44,-4.806862358455876
10040,US:40444921,why_are_pid,"Democrats has a more secure approach for social programs, minorities, education for all, better health care. With protect the borders they had issues, but for all are more concern about all people.",0.22,38,-4.9184647087900855,"Democrats has a more secure approach for social programs, minorities, education for all, better health care. With protect the borders they had issues, but for all are more concern about all people.   Leaving Cuba",0.26,41,-6.6937650497583885
10041,US:40444921,why_moved_to_current_state,Leaving Cuba,0.27,3,-3.387194866435676,"Democrats has a more secure approach for social programs, minorities, education for all, better health care. With protect the borders they had issues, but for all are more concern about all people.   Leaving Cuba",0.26,41,-6.6937650497583885
10042,US:40454774,why_moved_to_current_state,"Grew up in Oklahoma City from 1959 to 1985...by that time , OKC was already showing signs of violence so moved my family to a small rural area in Missouri..",0.23,39,-4.22729848640322,"Grew up in Oklahoma City from 1959 to 1985...by that time , OKC was already showing signs of violence so moved my family to a small rural area in Missouri..   Listen to both sides of any issue..BE WELL INFORMED.. Pray before you vote.",0.22,60,-4.784145885547658
10043,US:40454774,why_think_pid,Listen to both sides of any issue..BE WELL INFORMED.. Pray before you vote.,0.22,20,-4.766577787059096,"Grew up in Oklahoma City from 1959 to 1985...by that time , OKC was already showing signs of violence so moved my family to a small rural area in Missouri..   Listen to both sides of any issue..BE WELL INFORMED.. Pray before you vote.",0.22,60,-4.784145885547658
10044,US:40455808,why_are_pid,"I believe in the rule of law and that government should work for the least well off of the nation, not the most well off.",0.71,27,-0.228503677484039,"I believe in the rule of law and that government should work for the least well off of the nation, not the most well off.   Parent's Healh",0.24,32,-3.831540759586926
10045,US:40455808,why_moved_to_current_state,Parent's Healh,0.22,4,-5.5885917808670955,"I believe in the rule of law and that government should work for the least well off of the nation, not the most well off.   Parent's Healh",0.24,32,-3.831540759586926
10046,US:40459711,when_think_pid,In my thirties,0.36,5,-2.315315985005543,In my thirties   I am from there   Core values that stand for a democrat,0.27,18,-6.76287793786988
10047,US:40459711,why_moved_to_current_state,I am from there,0.4,4,-2.0506057323211,In my thirties   I am from there   Core values that stand for a democrat,0.27,18,-6.76287793786988
10048,US:40459711,why_think_pid_with_when,Core values that stand for a democrat,0.22,7,-4.526903556262563,In my thirties   I am from there   Core values that stand for a democrat,0.27,18,-6.76287793786988
10049,US:40460868,when_decided_pid,The Democratic Party shifted so far left they are socialist at best and communist at worst,0.42,16,-1.8609318435219,The Democratic Party shifted so far left they are socialist at best and communist at worst   Because I am not socialist or communist like the democrats   I was born here,0.25,33,-3.6598211409976873
10050,US:40460868,why_are_pid_with_when,Because I am not socialist or communist like the democrats,0.3,11,-2.9435019052711975,The Democratic Party shifted so far left they are socialist at best and communist at worst   Because I am not socialist or communist like the democrats   I was born here,0.25,33,-3.6598211409976873
10051,US:40460868,why_moved_to_current_state,I was born here,0.62,4,-0.738409544674931,The Democratic Party shifted so far left they are socialist at best and communist at worst   Because I am not socialist or communist like the democrats   I was born here,0.25,33,-3.6598211409976873
10052,US:40464659,why_think_pid,the views are much better,0.24,5,-4.054411191724258,the views are much better,0.24,5,-4.054411191724258
10053,US:40465766,when_decided_pid,"A long time ago. The Republicans have always been on the same page as I. I do not believe in Abortion. I believe GOD created 2 sees, Male and Female. Being a part of the LGBTQ is wrong. A man or a woman should not have sex with someone of the same sex.",0.46,62,-1.6295853026651583,"A long time ago. The Republicans have always been on the same page as I. I do not believe in Abortion. I believe GOD created 2 sees, Male and Female. Being a part of the LGBTQ is wrong. A man or a woman should not have sex with someone of the same sex.   For all of the reasons I listed above and then some",0.36,74,-2.2992680813396533
10054,US:40465766,why_are_pid_with_when,For all of the reasons I listed above and then some,0.6,11,-0.8102374712290472,"A long time ago. The Republicans have always been on the same page as I. I do not believe in Abortion. I believe GOD created 2 sees, Male and Female. Being a part of the LGBTQ is wrong. A man or a woman should not have sex with someone of the same sex.   For all of the reasons I listed above and then some",0.36,74,-2.2992680813396533
10055,US:40498402,why_moved_to_current_state,I was born here,0.62,4,-0.738409544674931,I was born here   There is nothing I agree with the modern democrat party about.,0.23,17,-4.405274930559326
10056,US:40498402,why_think_pid,There is nothing I agree with the modern democrat party about.,0.27,12,-3.397194155053725,I was born here   There is nothing I agree with the modern democrat party about.,0.23,17,-4.405274930559326
10057,US:40498956,when_decided_pid,Many many many years ago.,0.33,6,-2.6582327116049083,Many many many years ago.   Both parties do not represent the American people. Both parties are only in it for the money they bilk out of American's   I was born in Missouri.,0.23,39,-4.156883196331542
10058,US:40498956,why_are_pid_with_when,Both parties do not represent the American people. Both parties are only in it for the money they bilk out of American's,0.43,25,-1.7777735172079452,Many many many years ago.   Both parties do not represent the American people. Both parties are only in it for the money they bilk out of American's   I was born in Missouri.,0.23,39,-4.156883196331542
10059,US:40498956,why_moved_to_current_state,I was born in Missouri.,0.78,6,0.1368011888087411,Many many many years ago.   Both parties do not represent the American people. Both parties are only in it for the money they bilk out of American's   I was born in Missouri.,0.23,39,-4.156883196331542
10060,US:40501819,why_moved_to_current_state,My parents moved me here when I was a child.,0.6,11,-0.8110475363187171,"My parents moved me here when I was a child.   I just agree with their policies on less government, capitalism, etc.",0.23,26,-4.109989777015875
10061,US:40501819,why_think_pid,"I just agree with their policies on less government, capitalism, etc.",0.28,14,-3.182548246982992,"My parents moved me here when I was a child.   I just agree with their policies on less government, capitalism, etc.",0.23,26,-4.109989777015875
10062,US:40502040,when_think_pid,55 years ago we!l,0.24,6,-6.32064592114041,55 years ago we!l   Job transfer   Freedom,0.79,11,-10.369293961200803
10063,US:40502040,why_moved_to_current_state,Job transfer,0.23,2,-5.710488293819559,55 years ago we!l   Job transfer   Freedom,0.79,11,-10.369293961200803
10064,US:40502040,why_think_pid_with_when,Freedom,0.23,1,-4.309834217354992,55 years ago we!l   Job transfer   Freedom,0.79,11,-10.369293961200803
10065,US:4050783,when_decided_pid,When Trump first ran for president,0.51,6,-1.2937882643897871,When Trump first ran for president   He is the best choice   Husband,0.22,14,-5.285293863329945
10066,US:4050783,why_are_pid_with_when,He is the best choice,0.7,5,-0.2772685605751392,When Trump first ran for president   He is the best choice   Husband,0.22,14,-5.285293863329945
10067,US:4050783,why_moved_to_current_state,Husband,0.48,2,-1.4811834826374866,When Trump first ran for president   He is the best choice   Husband,0.22,14,-5.285293863329945
10068,US:40508950,when_think_pid,When I registered to vote.,0.29,6,-3.1063371130387067,When I registered to vote.   I was in love.   I think people/government should help people. Republicans pander to the rich while the poor get poorer. Washington needs to tax the billionaires.,0.24,41,-4.062195807070227
10069,US:40508950,why_moved_to_current_state,I was in love.,0.68,5,-0.3836925307265212,When I registered to vote.   I was in love.   I think people/government should help people. Republicans pander to the rich while the poor get poorer. Washington needs to tax the billionaires.,0.24,41,-4.062195807070227
10070,US:40508950,why_think_pid_with_when,I think people/government should help people. Republicans pander to the rich while the poor get poorer. Washington needs to tax the billionaires.,0.32,28,-2.727770859750035,When I registered to vote.   I was in love.   I think people/government should help people. Republicans pander to the rich while the poor get poorer. Washington needs to tax the billionaires.,0.24,41,-4.062195807070227
10071,US:40514623,why_moved_to_current_state,Born in nd,0.22,3,-4.516304287003801,Born in nd   republicans are going batshit crazy,0.27,11,-6.844057514923902
10072,US:40514623,why_think_pid,republicans are going batshit crazy,0.51,8,-1.3014250155834524,Born in nd   republicans are going batshit crazy,0.27,11,-6.844057514923902
10073,US:40527757,when_think_pid,by the time I voted for the first time I knew I was a democrat,0.71,15,-0.2446961837468632,"by the time I voted for the first time I knew I was a democrat   Closer to family   Grew up middle class, believed in unions, and the my neighbors and people I grew up with. Believed everyone should be equal, not just people who were white like myself. It did not matter how much money you made, we were all equal",0.31,72,-2.7865508044831646
10074,US:40527757,why_moved_to_current_state,Closer to family,0.28,4,-3.2641701939882948,"by the time I voted for the first time I knew I was a democrat   Closer to family   Grew up middle class, believed in unions, and the my neighbors and people I grew up with. Believed everyone should be equal, not just people who were white like myself. It did not matter how much money you made, we were all equal",0.31,72,-2.7865508044831646
10075,US:40527757,why_think_pid_with_when,"Grew up middle class, believed in unions, and the my neighbors and people I grew up with. Believed everyone should be equal, not just people who were white like myself. It did not matter how much money you made, we were all equal",0.37,51,-2.258120755707274,"by the time I voted for the first time I knew I was a democrat   Closer to family   Grew up middle class, believed in unions, and the my neighbors and people I grew up with. Believed everyone should be equal, not just people who were white like myself. It did not matter how much money you made, we were all equal",0.31,72,-2.7865508044831646
10076,US:40533121,why_are_pid,we do not want aborition god comes first and we stand united,0.23,14,-4.435348822936845,we do not want aborition god comes first and we stand united,0.23,14,-4.435348822936845
10077,US:4053981,when_think_pid,after I got divorced and my husband quit going in the voting booth with me and changing all of my votes to republican,0.22,23,-5.010442564710338,"after I got divorced and my husband quit going in the voting booth with me and changing all of my votes to republican   they are for all of the things I believe in - abortion, equality, inclusion, diversity, gun control, women's rights",0.24,49,-4.017494709277069
10078,US:4053981,why_think_pid_with_when,"they are for all of the things I believe in - abortion, equality, inclusion, diversity, gun control, women's rights",0.43,25,-1.7913143036491097,"after I got divorced and my husband quit going in the voting booth with me and changing all of my votes to republican   they are for all of the things I believe in - abortion, equality, inclusion, diversity, gun control, women's rights",0.24,49,-4.017494709277069
10079,US:40545201,why_moved_to_current_state,I had no where to live in IL anymore and no money to live there,0.25,15,-3.779808862286086,"I had no where to live in IL anymore and no money to live there   I believe in the freedom of our country, the people having rights, women being able to control their bodies. NOT having a rapist in the most important job of our country paying off and threatening everyone that goes against his will like Hitler in 1939. Please remember JANUARY 6TH",0.26,76,-6.698953885096498
10080,US:40545201,why_think_pid,"I believe in the freedom of our country, the people having rights, women being able to control their bodies. NOT having a rapist in the most important job of our country paying off and threatening everyone that goes against his will like Hitler in 1939. Please remember JANUARY 6TH",0.22,60,-5.569178323106622,"I had no where to live in IL anymore and no money to live there   I believe in the freedom of our country, the people having rights, women being able to control their bodies. NOT having a rapist in the most important job of our country paying off and threatening everyone that goes against his will like Hitler in 1939. Please remember JANUARY 6TH",0.26,76,-6.698953885096498
10081,US:40545848,why_are_pid,Because their values align with my own.,0.34,8,-2.5154530879178516,Because their values align with my own.,0.34,8,-2.5154530879178516
10082,US:40548970,when_decided_pid,911 could not believe what happened and we had a muslin president,0.22,13,-5.505148622827969,911 could not believe what happened and we had a muslin president   Because of OBAMA   My parents did,0.29,22,-7.15960223410774
10083,US:40548970,why_are_pid_with_when,Because of OBAMA,0.22,4,-4.6293385151604705,911 could not believe what happened and we had a muslin president   Because of OBAMA   My parents did,0.29,22,-7.15960223410774
10084,US:40548970,why_moved_to_current_state,My parents did,0.38,3,-2.132255728450843,911 could not believe what happened and we had a muslin president   Because of OBAMA   My parents did,0.29,22,-7.15960223410774
10085,US:4055141,why_are_pid,disagree repuclicans platform,0.34,7,-7.635198631618767,disagree repuclicans platform   job,0.62,9,-9.441278484990423
10086,US:4055141,why_moved_to_current_state,job,0.28,1,-6.973120537884909,disagree repuclicans platform   job,0.62,9,-9.441278484990423
10087,US:40556219,when_decided_pid,1982,0.25,2,-3.674125862124034,1982   common sense,0.35,5,-7.775887018232342
10088,US:40556219,why_are_pid_with_when,common sense,0.22,2,-4.544617602399087,1982   common sense,0.35,5,-7.775887018232342
10089,US:4055780,when_decided_pid,When I was in college,0.87,5,0.7602425845995948,When I was in college   I realized that they were for helping people and Republicans were for hurting people   I was born here,0.25,25,-3.7764910734172106
10090,US:4055780,why_are_pid_with_when,I realized that they were for helping people and Republicans were for hurting people,0.29,14,-3.054559641401315,When I was in college   I realized that they were for helping people and Republicans were for hurting people   I was born here,0.25,25,-3.7764910734172106
10091,US:4055780,why_moved_to_current_state,I was born here,0.62,4,-0.738409544674931,When I was in college   I realized that they were for helping people and Republicans were for hurting people   I was born here,0.25,25,-3.7764910734172106
10092,US:40573982,why_are_pid,"Life, liberty and freedom of choice.",0.33,8,-2.568394218625145,"Life, liberty and freedom of choice.",0.33,8,-2.568394218625145
10093,US:40574595,why_are_pid,We place too much importance on what title or labels we think we are under and not on what really affects our quality of life. Most Americans do not understand what a republican is or what they really stand for. Government and those who find power in dividing us are on both sides.,0.22,56,-4.790945266001194,We place too much importance on what title or labels we think we are under and not on what really affects our quality of life. Most Americans do not understand what a republican is or what they really stand for. Government and those who find power in dividing us are on both sides.,0.22,56,-4.790945266001194
10094,US:40576236,why_think_pid,"Because I have seen nothing redeeming in the Republican Party, which I find amoral at best.",0.27,20,-3.405556141093064,"Because I have seen nothing redeeming in the Republican Party, which I find amoral at best.",0.27,20,-3.405556141093064
10095,US:40582209,when_decided_pid,after oboma wasa elected,0.29,6,-7.128041330998101,after oboma wasa elected   democrats' are liars drooks and communist's   i was born in ny in1949 was in the arny overseas for 2 years abd returned in 1969,0.28,44,-7.002857545140519
10096,US:40582209,why_are_pid_with_when,democrats' are liars drooks and communist's,0.46,11,-8.573383360781705,after oboma wasa elected   democrats' are liars drooks and communist's   i was born in ny in1949 was in the arny overseas for 2 years abd returned in 1969,0.28,44,-7.002857545140519
10097,US:40582209,why_moved_to_current_state,i was born in ny in1949 was in the arny overseas for 2 years abd returned in 1969,0.27,25,-3.3650135338380673,after oboma wasa elected   democrats' are liars drooks and communist's   i was born in ny in1949 was in the arny overseas for 2 years abd returned in 1969,0.28,44,-7.002857545140519
10098,US:40590505,when_think_pid,WHEN I WAS 16.,0.45,7,-1.7004775356114528,"WHEN I WAS 16.   I GREW UP HERE IN LAKEMONT/ALTOONA, PA.   I PREFER WHAT THE PARTY STANDS FOR AND NOT WHAT THE DEMOCRATIC EXTREMISTS STAND FOR.",0.26,50,-3.5833806013114766
10099,US:40590505,why_moved_to_current_state,"I GREW UP HERE IN LAKEMONT/ALTOONA, PA.",0.36,17,-2.3559656240593796,"WHEN I WAS 16.   I GREW UP HERE IN LAKEMONT/ALTOONA, PA.   I PREFER WHAT THE PARTY STANDS FOR AND NOT WHAT THE DEMOCRATIC EXTREMISTS STAND FOR.",0.26,50,-3.5833806013114766
10100,US:40590505,why_think_pid_with_when,I PREFER WHAT THE PARTY STANDS FOR AND NOT WHAT THE DEMOCRATIC EXTREMISTS STAND FOR.,0.29,24,-3.04071670834307,"WHEN I WAS 16.   I GREW UP HERE IN LAKEMONT/ALTOONA, PA.   I PREFER WHAT THE PARTY STANDS FOR AND NOT WHAT THE DEMOCRATIC EXTREMISTS STAND FOR.",0.26,50,-3.5833806013114766
10101,US:40592883,why_moved_to_current_state,"I am from here, I was moving back from a stay in Baltimore",0.28,14,-3.164391721243237,"I am from here, I was moving back from a stay in Baltimore   When I was growing up my grandparents were proud flag waving Republican members of the KKK. I did not want to be like them.",0.23,42,-4.095519754476829
10102,US:40592883,why_think_pid,When I was growing up my grandparents were proud flag waving Republican members of the KKK. I did not want to be like them.,0.38,27,-2.1826430228983384,"I am from here, I was moving back from a stay in Baltimore   When I was growing up my grandparents were proud flag waving Republican members of the KKK. I did not want to be like them.",0.23,42,-4.095519754476829
10103,US:40593247,when_think_pid,During the Clinto administration,0.23,5,-4.443701184794701,During the Clinto administration   I am for basic freedoms and letting people live their lives,0.24,17,-6.115774381276074
10104,US:40593247,why_think_pid_with_when,I am for basic freedoms and letting people live their lives,0.29,11,-3.0407857062796233,During the Clinto administration   I am for basic freedoms and letting people live their lives,0.24,17,-6.115774381276074
10105,US:40593308,when_decided_pid,5 years ago,0.55,3,-1.110394051606881,5 years ago   I did not like the moral values being used in the ZuSA transgenders in the bathroom was the last straw,0.25,27,-6.553502926999083
10106,US:40593308,why_are_pid_with_when,I did not like the moral values being used in the ZuSA transgenders in the bathroom was the last straw,0.22,23,-5.311980555526286,5 years ago   I did not like the moral values being used in the ZuSA transgenders in the bathroom was the last straw,0.25,27,-6.553502926999083
10107,US:40594036,when_think_pid,Because I know NOTHING about neither or politics so would just rather stay out completely of that topic.,0.24,19,-6.094293432920164,Because I know NOTHING about neither or politics so would just rather stay out completely of that topic.   Because I know ZERO about politics,0.23,26,-5.857322733132971
10108,US:40594036,why_think_pid_with_when,Because I know ZERO about politics,0.24,6,-4.02171096393902,Because I know NOTHING about neither or politics so would just rather stay out completely of that topic.   Because I know ZERO about politics,0.23,26,-5.857322733132971
10109,US:40597208,why_moved_to_current_state,The church I attended was here,0.32,6,-2.74127324284612,The church I attended was here,0.32,6,-2.74127324284612
10110,US:40598239,why_are_pid,"I believe in Freedom, and everyone pulling their own weight.",0.31,12,-2.8257712446613197,"I believe in Freedom, and everyone pulling their own weight.   born and raised here",0.22,17,-4.829152559799591
10111,US:40598239,why_moved_to_current_state,born and raised here,0.26,4,-3.501140705427326,"I believe in Freedom, and everyone pulling their own weight.   born and raised here",0.22,17,-4.829152559799591
10112,US:40599012,why_are_pid,"I am against people pouring into our country illegally. I am pro life. I am not for DEI. I believe there are only two genders. I am anti crime. I believe we are one nation under God. I believe there is to much welfare and not enough work. I don't think we should provide security for other countries for free. I think if I want an electric car, it should be my choice. I think our country should be oil independent. I don't believe trans people should be in our military.",0.42,106,-1.9078992535336603,"I am against people pouring into our country illegally. I am pro life. I am not for DEI. I believe there are only two genders. I am anti crime. I believe we are one nation under God. I believe there is to much welfare and not enough work. I don't think we should provide security for other countries for free. I think if I want an electric car, it should be my choice. I think our country should be oil independent. I don't believe trans people should be in our military.   Lower taxes and warm weather",0.24,112,-3.840906536065221
