person_id,why_think_pid,prob_machine_generated,n_tokens,glimpse_criterion
US:181620969,I believe that the republicans are making a mess of our government and allowing the president to play at being a dictator.,0.73,24,-0.14663234068343864
US:185729119,"I think of myself as a Democrat because I care about people, and I do not believe that Republicans care about regular people. They say they are Christians, but do not act that way. They don't want to help the poor or feed the hungry. Republicans are hypocrites. They only use the word God to get elected, and then they don't do anything for others. I am a Christian and I do not support LGBTQ or abortion. However, those are individual sins, and I cannot control how others live. God gave us free will. At least the Democrats do the Christian thing and help those who need it, support healthcare for all, and provide assistance to the needy. They even protect those whom Republicans see as sinners. God doesn't allow for us to treat others badly just because we disagree with them.",0.52,165,-1.262430884768384
US:186087733,"Because the republican party has actively worked against minorities and to suppress voters' rights, as well as roll back environmental protection bills.",0.24,25,-3.9268763300837035
US:825399,"Most of what I believe is just the opposite from what the Democrats believe i.e. abortions, number of immigrants let into the country per year, D.E.I., and I could go on.",0.22,39,-4.7736183539842765
US:40911565,I believe in a very small Federal government. Political decisions should be more localized.,0.38,16,-2.182556582098737
US:3089433,because they believe in protecting the unborn,0.25,7,-3.7066609759245366
US:1217672,"Believe in helping my fellow citizen, the down trolled. Make America a more perfect union",0.26,19,-3.525551421780954
US:535260,"fiscally conservative, patriotic, freedom of speech, preservation of American values and Democracy",0.36,17,-2.3622686297038125
US:3713838,"I care about more than myself...I'm a part of a whole, and if that whole doesn't do well, nobody does well.",0.57,28,-0.9852177516593054
US:46477496,Because it aligns with the values I grew up with,0.29,11,-3.027181437461108
US:196067011,"I’m for a small federal government. I think most policies should be handled by the states. I am pro-life, believe in only two genders and do not believe in any kind of gender affirming treatment for minors. I believe in hard work and accountability to be successful, and I don’t believe that tax payers should have to pay for a bunch of unnecessary things across the globe.",0.56,78,-1.0430879038453928
US:141145117,Because,0.27,1,-3.3287414279359746
US:137137465,more liberal,0.25,2,-6.457132131156152
US:133654167,"The Democratic Party has lost touch with the people. And it is called the Democratic Socialist Party, The Republicans are concerned with the people of this country and that is why I switched party's. They need to look back in history if they have a brain. It was the Whigs and the Democrats in the 1700s. The Whigs became too progressive and it was no longer a party. The it became the Democrats and the Republicans'.",0.41,89,-1.9386680103889045
US:202491319,They care more about working class people they are just horrible at messaging.,0.24,14,-3.88979369329714
US:152076437,"Their positions are typically more conservative like mine, although they don't always stick to them as much as they should.",0.5,23,-1.3987804808135265
US:188653971,"Both parties talk a lot, but neither actually bother considering reality. Both parties only talk about superficial ideas, but don't actually bother to understand the details so that good decisions can be made.",0.27,38,-3.2972953526302073
US:37892153,The party is more in line with my views on the issues,0.65,12,-0.5601438200581278
US:187156745,"Government can help people all over the country, and allows to better our society and economy.",0.35,18,-2.4174861339618388
US:185084111,"There is so much I could say - volumes. Lately, I would have to say that EVERYTHING that Trump and MAGA are doing is constitutionally wrong. The marginalized are threatened by this scourge. I am actively involved in protests and rallies in my area.",0.22,54,-4.796511966714966
US:1896915,"Business friendly, fewer regulations, no extreme views, more sane",0.23,12,-4.1284093623035645
US:32917056,They align more with my beliefs than the democrats,0.31,10,-2.7697640494572595
US:31457539,Because Republicans are afraid of their President and his cult,0.28,10,-3.2104864155212183
US:39920672,I like points of view from both parties.,0.4,9,-2.0400218747722936
US:43405635,"I support a smaller government, less government handoffs , less restrictions on owning firearms, I think Trump is doing a great job and that DOGE is doing tremendous work and that we are safer as a nation with the illegals deported and Trump in charge",0.22,50,-5.6461368331218384
US:864124,Their values align with mine more than the democrats,0.28,10,-3.1278814067275262
US:181192649,"The Democratic Party has lost its values, and is too extreme.",0.77,13,0.10649933444586028
US:167619633,"I had been a lifelong Republican until tge 2016 presidential election. I did not like the course the GOP had been taking for a number of years, ignoring core issues which affect ordinary citizens' lives and wellbeing.",0.4,44,-2.0549718949404707
US:38614662,"Even though I've always been an Independent, many of my views align with those of Democratic politicians.",0.6,20,-0.8310056488603708
US:175502983,I've lost faith that either party can justly lead,0.29,11,-3.0573426019888887
US:148601447,in opposition to the insanity of the republican party,0.47,9,-1.5565832778818274
US:2287311,less radiical,0.69,3,-9.816310046691394
US:1692904,"My positions on every issue align better with the Democrats than the Republicans, and until there is a viable party to theleft of the Democrats, I will be a Democrat.",0.48,34,-1.4877389198853916
US:184628065,"I vote for whom I think is best for the country. I want someone that thinks like the people. Most high up politicians are in it for the glory and money and don't care about the people. President Trump cares. He doesn't need the money or fame, he was already rich and famous. Why would he take on such a mess if he didn't love our country?",0.52,77,-1.2421733631118055
US:170205401,Because I am for limited government and conservative values.,0.26,10,-3.5951133147805763
US:1327499,Because they more closely align with my views.,0.27,9,-3.423213337545325
US:4499254,because they try to help the working class,0.28,8,-3.171053141994525
US:42303195,"These parties have both lost their ways by being polarized. ""Compromising"" is a lost art in our congress.",0.27,25,-3.357886473457812
US:1761344,For logical and sane policies,0.24,5,-6.130436075437789
US:34430423,"While I have some agreement with both, they both parties have positions that I cannot support in any manner or form.",0.26,23,-3.551940067398883
US:28901228,"I like things from each side. I also don't either side has it completely right, especially nowadays",0.24,20,-3.878373069116281
US:27241418,I think the Democratic party cares for a larger percentage of the American public.,0.43,15,-1.8132906274342235
US:176137045,I believe they are for all the people just not just the wealthy.,0.42,14,-1.908906093068889
US:117652193,I believe in what democrats stand for. They care about people before themselves.,0.37,16,-2.2131358753436383
US:29499713,"I believe the US government should be fiscally responsible , not trillions in debt.",0.42,18,-1.8449071618376238
US:25916523,"I believe in morals, values and pride in my country",0.43,11,-1.8230229010209
US:188622063,"Government has gotten ridiculously too big. Their job mainly should be security! Not telling us what kind of car to drive or stove to cook on. I’m pro life and think government needs to shrink in size, reduce taxes and stop bleeding money!",0.22,49,-4.786629570679601
US:116835241,"It’s my way of protecting people, all people.",0.37,11,-2.2780794629685577
US:169862501,"Strong Military, National Defense. Safe Borders. Free Market. I do prefer capitalism over socialism. Parents Choice/School Choice.",0.22,25,-4.9055099513767235
US:40826094,Less government is better. The government cant do everything for us.,0.36,13,-2.3401945195109133
US:41061421,I care about people other than myself.,0.37,8,-2.237661768684136
US:128228409,not sure,0.24,2,-4.0409995562355
US:173180475,"Because people who subscribe to one side or the other seem to get lost and believe one side is “all wrong” or “all right”. “Republican”, “democrat”, “liberal”, “far-right”, etc., I see as labels that are divisive. You express certain views on a matter stating that you’re part of either of those groups, your viewpoint and voice are stifled if it’s not agreeable to what’s commonly or politically correct. You have freedom of speech until you say something someone doesn’t like. It’s an incredible challenge for us as people to have conversations or productive, healthy arguments, without involving emotions, misunderstanding one another, making assumptions and so on. It’s the same issue with religion. Identifying as a Christian people appear to chastise you for your religion, yet respect others? My thoughts may be all over the place, but the point is, I identify as nonpartisan because left wing, right wing, we’re all part of the same bird (the country), flapping in a direction and if we don’t remember the purpose it’ll crash.",0.26,221,-6.595047615417404
US:194318471,Policy,0.29,1,-3.0584060911058795
US:183404425,I embrace and stand for the values embodied by the Republican Party. I feel so strongly regarding Republican representation that I became the Chairman of my county's Republican Party.,0.33,32,-2.654745218512742
US:192766229,I believe in helping citizens and am pro education and pro choice. Religious beliefs should not dictate politics. There should be separation of church and state.,0.46,29,-1.601888290607572
US:112518579,BECAUSE THEY ARENT FULL OF LIBERAL WHINERS,0.28,13,-3.130545011428194
US:206124229,Dems favor the people,0.34,5,-2.5521774947203038
US:4391358,I feel like the democrats are liberals and I totally disagree with them on almost everything,0.42,17,-1.8491026269610278
US:41703957,"I feel the Democratic Party is for the working class. All the Republicans I've voted for in the past haven't helped the working class at all. They have opted to support the wealthy and large corporations. The Democrats have helped the poor, low-income ,and those in need.",0.5,56,-1.352156695380343
US:2241151,"less government, other than protection, most people are fair with others,",0.22,14,-4.997765773093462
US:204002633,Because it achieves justice,0.23,4,-6.074914365672649
US:101292575,They are both controlled opposition run by AIPAC.,0.26,11,-3.461024036148607
US:4718999,Less government is best,0.22,4,-4.691879472239847
US:192355809,Because their ideologies align with my belief,0.23,7,-4.110032129016836
US:182724569,I have the same beliefs as Democrat's,0.29,8,-3.0394399642316756
US:25426507,"Because they are closest to my views and because we have a two party system, my REAL choice of/for a politician doesn’t stand a chance I think the democrats are, for the most part, beholden to the same special interests as Republicans. They are milquetoast and need to grow a spine and move LEFT and fight this fascism.",0.22,71,-5.707234182021481
US:158639241,I believe in living within our means and dislike rampant spending with money we do not have.,0.29,18,-3.066021734741777
US:43751436,"Democrats have positions and priorities that align most closely with my beliefs/morals. The Republican party no longer exists as an actual party, having been hijacked by MAGA/Trump and there is nothing about it that even comes close to my belief system. While I wish the Democrats would be tougher/fight harder, I could never consider being a Republican under the current leadership.",0.26,75,-3.4817699375761766
US:2560296,Democrats represent the middle class while Republicans show more favor to the very rich. Democrats are definitely more aware of social and moral issues than Republicans.,0.31,28,-2.792077947914902
US:156013991,"Both the Democratic and republican parties are right wing parties. The democrats are center right, where the Republicans are far right, for the most part. They are two sides of the same coin. They keep us distracted by sowing seeds of discord over social issues, all while working together to make the rich even more wealthy by passing laws that favor those who line their pockets and fund their campaigns. The system is a duopoly and benefits only the wealthy capitalists, leaving the rest of the country to fight over the scraps. They view us as peasants. They work to undermine our education system in order to keep us stupid, without critical thinking skills. This country is a worldwide joke, and I'm ashamed of what we've become.",0.48,146,-1.4790391027665322
US:37883112,"pro freedom of choice,benigits for people with disabilities, disadvantaged, education, separation of church and state l, health care for sll, covil rights",0.25,32,-6.477212739234289
US:181145173,Life liberty and the pursuit of happiness,0.41,7,-1.9166990726052784
US:377246,No reason I just am a rebuplican,0.25,9,-6.548038973405247
US:2856654,both parties show increasing divergence from the realities of life,0.22,10,-4.489948072607357
US:196023967,because i feel like democrats line up with what i believe in,0.29,13,-3.0967410150729515
US:27352698,Republicans are the middle class. Democrat politicians are looney and their constituents are lazy waiting for handouts,0.25,20,-3.6461453808921287
US:202020041,"I see myself as a Democrat because I believe in equality, social justice, and helping those in need.",0.87,21,0.7760591830361464
US:187424297,both sides do not rep the american people they are 2 both broken and need to be broken up and re formed,0.22,23,-4.748253198951148
US:735263,"No party is perfect. But the democrat y party closely aligns with my liberal values and while getting things done in Washington isn’t easy because of polarization, democrats have done more for the working class, even though a lot of people do t understand or know that because they don’t pay enough attention, All the good social programs we have/had were put into place by democrats.",0.23,78,-4.408742111202192
US:2473459,The Democrats are out of control and give too many things away. They have no backbone.,0.55,18,-1.083798998331285
US:123105941,because I care about people not greed,0.22,7,-4.649369937966024
US:41196331,Person media is crucifying is only honest person in our government.,0.25,13,-6.465462882223077
US:4365113,Sides are all or nothing and that gets us nowhere. Rabid leftists and staunch far right conservatives leave no air in the room. It's all black and white. I live in the gray.,0.26,41,-3.439754216397746
US:28087888,"I was a liberal Republican until Trump ran in 2016. I will never vote for a Republican again. I am still in shock that a third of Americans support Trump, and will abandon our humanity to allow his fascist ideologies to become such a cesspool.",0.33,52,-2.5967547791225427
US:173158813,"I vote republican based on economic, social, and religious alignment of belief systems and values",0.23,17,-4.281073464868313
US:40015708,I have conservative values that align with the Republican Party.,0.75,11,-0.0038834192738017967
US:1977559,I think liberalism is a sin and a crime. Democrats are ideological and do not give a damn about America. Democrats tried to destroy America through illegal immigration.,0.47,31,-1.5276694377975681
US:449946,"not heartless, stupid, or a traitor as are most trimptatds rethuglicans",0.27,22,-6.858433853232301
US:4407868,THEY HAVE IDEAS AND POLICIES TO GET THINGS DONE. AND I TRUST THEM.,0.46,21,-1.635064653745293
US:1218565,I support the rule of law and the constitution. I believe in separation of church and state -that's the wall that needs most strengthening. GOP is moving backwards in time towards the 1950's and want a white christian theocracy. I believe diversity is our core strength - like most democrats,0.27,60,-3.4124262406125796
US:164657563,"They often lean towards the choices I would make, but locally, I have not always felt that way and voted for who I felt best represented my view points.",0.3,32,-2.920740313189736
US:230016,The values of the Democratic Party reflect my values.,0.64,10,-0.6194183643716904
US:195042785,My values align with the Republican Party in general,0.44,9,-1.7696094565241882
US:27245095,I would like to see more protection of life.,0.58,10,-0.915098791592121
US:24931296,Because Republicans like to get things done,0.27,7,-3.293003712192384
US:123904033,The Democrats have gone so far to the left there is no way I could vote for the party. There are very few Dems left that I would consider moderate.,0.75,32,-0.045436668318280804
US:170252225,"The Democratic Party has flaws to be sure, but at the very least they care about human rights and doing what’s best for every day citizens, NOT cutting the much needed funding for freaking billionaires tax breaks.",0.22,41,-5.1643427620553455
US:46344153,The Republican party is too extreme around women’s health and education.,0.32,13,-2.67946185383913
US:182165367,I oppose abortion in all cases,0.43,6,-1.805357136776314
US:195844167,Because the Republicans have sold their soul to an orange idol,0.28,11,-3.155508328747695
US:41995700,"I believe in equality for all, that rights are there from birth or from the moment a person steps foot in this country. I believe women should be treated as humans and have rights when it comes to their bodies. I believe the government should do more to support the people in terms of social systems and Healthcare",0.46,61,-1.6122081219244546
US:32544303,Because I have different thoughts on every issue.,0.26,9,-3.5397562274411247
US:36620325,I agree with the issues Republicans stand for and am against almost every issue Democrats stand for.,0.37,18,-2.2726834324660263
US:33758991,Republicons are weird and democrats don't have the people's interests at heart. They are both corrupt.,0.41,22,-1.9481142560126654
US:126744165,Because I agree with absolutely nothing that the Republican party stands for.,0.28,13,-3.2461890111877447
US:109396823,Because I am not a socialist,0.37,6,-2.2749638238647654
US:173293155,Because I can't agree with the way Republicans act towards people of color,0.36,14,-2.374517673616731
US:127480123,"I agree with the laws that they consider, i do not agree with democrats viewpoints on immigration, abortion, federal laws",0.22,24,-4.708456831393413
US:1119703,I feel the Republican agenda's serve the poorer people and the Democrats agenda serve the richer people.,0.25,19,-3.6260538227925334
US:543527,"Over the years pary leaders ran the parties for their interest, and ideals things are chaning the Rs are slowly looking like they may be caring for the working guy.",0.47,34,-8.601566739082534
US:152197411,Because the Republican party has moved too far to the conservative right for my preferences.,0.25,16,-3.697115528723068
US:132522673,I am in agreement on most of thr Republican issues,0.23,10,-5.723939223945723
US:352036,I believe that Republicans no longer represent anything other than the wealthy and those who favor fascism over democracy.,0.45,20,-1.6829327790407174
US:170593711,"I am a progressive but out of the two major parties that have any power in the US, Democrats generally align more closely with my views.",0.44,28,-1.7415831757049707
US:3621232,Strong democrat,0.31,2,-7.290131326537612
US:41503333,"the demoncrats are possessed and crazy, liking to keep illegal violent criminals in our country for free",0.23,20,-4.422025405480836
US:31928497,like what they stand for,0.23,5,-4.435986003101527
US:184539457,It used to be that I believe in government that supports the greatest well being for the most of us. Now I would add to that it's because I am strongly anti-Trump and sickened by the lack of courage to do what's right in the Republican party.,0.25,53,-3.6858765477317674
US:137698861,I'm for freedom and people having control over their bodies. I'm against dictators and presidents who don't support the constitution. I'm against the rich not paying their fair share.,0.68,37,-0.4225771463777702
US:181110319,"I'm for small govt, deregulation, free speach, low taxes, fiscal responsibility and Catholicism",0.29,22,-3.001235008641503
US:171425533,i agree with their ideals and dont agree with the republicans,0.28,12,-3.2520079350928297
US:169005997,I agree with most of the values they support.,0.42,10,-1.9084956171748817
US:175468137,I try to vote issues rather than only vote one party.,0.22,12,-4.779581173227551
US:4722679,"I'm a registered Dem, but I can't express well enough how disappointed I was in 2024 with the crazy policies my party held.",0.23,29,-4.154840653452368
US:191898243,I believe in small government and free markets as well as a pro-democracy stance abroad.,0.49,18,-1.4497179277195276
US:4418647,THEY HAVE A HISTORY OF PROTECTING US CITIZENS AND THE REPUBLICANS TAKE AWAY ALL BENEFITS AS THEY ARE PAID FOR BY THE RICH!! :(,0.27,37,-3.3173827218834684
US:30391591,No comment,0.25,2,-3.8145176195345756
US:194997095,"I believe in the common man. Everyday people rule this world, not millionaires.",0.51,17,-1.312122462834775
US:190481105,"Republican stands more for my beliefs and wants! Less government, less taxes, freedom of speech! Have the government stay out of my life!",0.27,28,-3.322699978255705
US:189166621,I don’t like either one.,0.5,7,-1.36102536846738
US:193251973,Republican values are closer to my Christian beliefs.,0.24,9,-3.8552256318278655
US:2725244,I am for the people and the freedoms that we have,0.67,11,-0.47959323179037744
US:32555826,"I agree more with their values and the way they conduct business, as well as their ideals",0.53,18,-1.222154888865984
US:125113441,I believe government works better when different views are represented. I sometimes vote for republican and sometime democrats.,0.25,21,-3.6229383066183347
US:41036306,I believe in equity over equality.,0.6,7,-0.8179776949742107
US:195659419,It the way I've alwY considered to be,0.23,11,-4.166830151616292
US:101287711,"BECAUSE REPUBLICANS THINK LIKE THE PEOPLE, THE RATS THINK ONLY FOR THEMSELVES!!",0.23,21,-4.173044897326226
US:3095419,The democrat party has moved so far left that they are frightening to people that can think for themselves. They believe Government is the answer for everything. While I don't agree with everything the Republicans do they are closer to my beliefs. Bring on DOGE.,0.35,51,-2.3973905957708594
US:149911557,"Assist those who need it, then they can move on so that others can be helped.",0.53,19,-1.184602800076031
US:2380145,I and my party typically stand for more individual liberty and less government interference.,0.4,15,-2.013757871382706
US:196634891,I don’t like people living off the tax payers,0.36,11,-2.3282287573944025
US:2286109,I am farely moderate but totally not liberal,0.23,9,-4.372724080287213
US:2166908,"Because being a Republican would be shameful, and third parties are pointless.",0.25,14,-3.7291167788558672
US:182665229,I’ve always been a republican I believe in the Republicans and I really dislike the opinion of any democrat,0.3,20,-2.887446339791632
US:4541790,"Lifelong Democrat who believes that a free, diverse society that benefits all citizens, not only the wealthy and influential, is essential as is government administered under the constitution as originally written and lawfully amended through representative legislation. In the 20th and 21st centuries in the US, Democrats have done this better than the GOP.",0.28,67,-3.1779458135110272
US:179640819,I don’t know,0.83,4,0.46175977550999014
US:29250191,I,0.85,1,0.6435481432343358
US:2760261,Dems are to liberal and progressive. They make more government agencies so they can pilfer money and influence. Could care less about the people and want to fill their own pockets,0.26,35,-3.5545440665248096
US:131592505,I've always been an independent. I vote based on a candidates ideas and policies not party,0.35,18,-2.4051922865252835
US:39121667,I believe less government more people being responsible for themselves,0.26,10,-3.604354329797334
US:30221733,Because they represent more of my values,0.23,7,-4.221729107959447
US:22269784,Honestly I believe in America and it’s people the demigods don’t ( they hate Americans) most corrupt unruly Morans in America or any other country,0.35,32,-7.737380660984788
US:1326380,I believe that people should have as much freedom that we can give them,0.61,14,-0.7624150326253104
US:28802522,I am not a fascist.,0.69,6,-0.3635639276152841
US:162704081,"I have thought of myself as a Democrat since childhood actually. Driving with my parents, I would shout ""boo Nixon"" every time I saw a Nixon sign in the 1960 election. I was only 7 yrs old. Had JFK stickers all over my bike too. I'm a yellow dog Democrat through and through.",0.24,65,-4.037327103339348
US:173551261,The republican party is sitting back and allowing trump to ruin the country,0.57,13,-0.999571215428622
US:4179750,I vote based on issues and quality of candidates. Fiscally conservative and socially liberal.,0.49,18,-1.4051684218654639
US:183493947,I am in the middle because i do not believe how either party works,0.23,14,-4.175374770724678
US:1535756,"I want to live in a society where hungry people get fed and unhoused people get shelter. I want education to be close to free at all levels and for capitalism to have firm guardrails that keep corporations from exploiting workers. I want bodily autonomy for all women and I believe LGBTQIA+ Americans deserve to live and thrive, with dignity and protections under law. I think that abortion is healthcare and that healthcare is a human right. I believe there is systemic and structural racism in our country and it continues to cause great harm to our citizens today. How to identify and dismantle racist ideology should be taught in schools, discussed in public forums, and supported by legislation. I value art and science equally, and want them funded and supported by my tax dollars. I want robust public health programs, including screenings, vaccinations, and sex education. I want our top-earning 5% of citizens to pay higher tax rates than they currently pay. I think every worker in America should be paid a living wage for full time work. I want common sense gun laws that allow us to limit the type, size, and magazine capacity of what is sold, and impose lifetime bans for people convicted of domestic violence. I would like to see America adopt ranked choice voting in elections, especially at the federal level. I want to continue to work with our international allies to support democracy and combat poverty. I believe people seeking asylum should be treated humanely at the border and families should stay together whenever possible. The values and goals that I wish to see reflected in my community are most frequently supported by the Democratic party.",0.22,318,-5.394863915944373
US:22579723,Poor,0.22,1,-4.582798802956933
US:4105071,I want low taxes and less government spending.,0.44,9,-1.7497793448609507
US:148930735,The Democratic Party has become very liberal and leaning socialist. Both parties lean to protect the status quo and the 40 year politicians who are only in touch with their fat wallets and out of touch with the majority of Americans,0.3,43,-2.978954637743434
US:1514985,Do not threaten people of other parties,0.24,7,-3.912161818106691
US:145903671,"I care about people and taking care of our fellow man. Supporting causes that help everyone move forward in life and provide for their families, not the top richest men in the country",0.3,35,-2.9843378019943407
US:2522416,"Smaller gov, law aNd order",0.26,8,-6.6372195882244736
US:181626929,Because I believe most things that Democrats do not. I don't believe in open borders.,0.27,18,-3.4222402745591416
US:4175732,"Both parties are equally responsible the broken political system. Closed primaries limit voter options; eliminate gerrymandering, R & D work against choice; we need Instant Runoff/Ranked Choice, R & D create systems at the state level prevent competition.",0.36,50,-7.863824675196068
US:151818767,Party aligns with my values,0.27,6,-3.378722839505745
US:179264753,I agree with more republican policies and opinions; the democrats have gone off the deep end to radical left. Republicans are more of a common sense party.,0.44,31,-1.7731143865572463
US:32331702,"The conservative, pro-Christian party has always been Republican. I am a proud Christian who believes that the Constitution should be interpreted as it was written",0.83,28,0.4994340383586034
US:2171696,I have traditionally been a Republican my whole life. But since Trump came along and changed the entire party I have become disillusioned with the party.,0.72,29,-0.16246475796510762
US:24852791,I believe the Republicans are more honest than Democrats. And Republicans mostly stand up to defend the Constitution while Democrats want to rewrite it. Democrats have turned into Communists and Socialists. Republican still believe in the American Exceptionalism and freedom.,0.43,48,-1.78075915330427
US:36882046,Believe in fiscal responsibility,0.26,5,-3.6030948654349375
US:23909534,"I think of myself as a Democrat because I favor policies that protect the environment, I vote for policies that favor the working class and I favor policies that protect our democratic systems and norms and protect our rule of law",0.58,42,-0.9387533033215925
US:181198723,I was raised to believe that the Democrat party would help our people and have mostly voted for the Democrat party as my parents did. I still vote democrat in most races.,0.48,34,-1.49177407406194
US:1663552,The political parties chose their party over their nation.,0.31,10,-2.8088318919906214
US:169679617,The Democrats are more reasonable than Republicans.The talk more about doing decent things for people.,0.22,17,-4.607982650254882
US:192166469,Its too political and it gives me a headache. Everyone has their own opinion on this and that which is fine but it is also very overwhelming and some things that are said are quite stupid.,0.68,38,-0.3935730995905209
US:1801553,Because most of the Republicans do not go off the deep end and act like F____ing crazy people.,0.25,21,-3.788009235712114
US:4391553,I believe in the things they try to fight for and the justice they create.,0.33,16,-2.623642224767543
US:193797103,I believe they consider the voters opions.,0.24,9,-6.136728391712287
US:159627681,"I agree with some of their policies, and with none of the republican.",0.24,15,-4.06782518653333
US:517893,As I have gotten older I am becoming more liberal and I think the Republicans are trying to control peoples lives with their conservative opinions.,0.49,26,-1.4463159507778431
US:199836793,"I like how republicans do not cater to ALL. We need to protect Americans first. Stop giving money away to everyone else when we have enough problems here. We are left to struggle with no help when needed. Democrats like to give and give and all the democratic states are so bad, homeless people everywhere, streets are dirty because they do not do anything about it.",0.37,74,-2.268166285556778
US:194041367,,,0,
US:139943551,Republicans Party has become Fascist/Nationalist since the Error of Reagan was hijacked by Nazi sympathizers' Crotch Goblins. The Democrats have been Neoliberals shitbags since then too with being bribed by AIPAC funding both sides to further the push for Mas Genocide Globally not just in Palestine but Central & South America. As well as Middle East and Africa Nations to steal their resources. Zionists are behind the perpetual cycle of wars and government destruction to prevent Brown Skinned People from being given equality...,0.6,107,-9.334281422215456
US:32031184,Since I started working I've registered as a Democrat.,0.29,11,-3.084073927422143
US:4098594,For taking care of those in need not the Rich getting richer,0.22,12,-5.133891869640694
US:4116894,"Yes, I am.",0.62,5,-0.7202610336669123
US:198756829,I believe the government has a duty to protect us and the Earth.,0.82,14,0.405893981088493
US:2289410,I hate the Republican party. They are horrible. They have no redeeming qualities. Everything they've wanted to do to this country in my life time has been disgusting. I vote for Democrats mainly because they are not Republicans.,0.53,45,-1.1894104778997052
US:26697587,My values do not even come close to the Democrats. I am more closely aligned to the independents and Republicans. I am more anti-Democrats than pro-Republicans.,0.55,34,-1.0697767503832194
US:35511755,"I'm more anti-Trump/Republican. However, I support the Democrat's effort to provide for regular people (not billionaires), ability to manage the government/country and their economic policies",0.24,36,-3.9880698947947453
US:38972973,Truly American,0.42,3,-1.9052741944123552
US:39565961,Most Republicans and Republican 'values' are repulsive to my own beliefs,0.22,14,-4.745851475424637
US:163749509,"I vote for the candidate, not the party, but I more often vote for the Democratic candidates.",0.74,20,-0.10211631681495441
US:166138413,"Because they're further to the left. I have no love for the Democratic Party left, however, they are the closest to me on the political gradient.",0.37,31,-2.223719786047443
US:24573616,I tend to vote within this party,0.25,7,-3.6362171797321072
US:205646261,"I support the following policies: Freedom of expression, Freedom of and from religion, public education system, Freedom of the Press, reduction in defense spending, strong unions, increasing taxes on the wealthy and corporations, universal health care, abortion access for all,",0.46,50,-1.6027751579029157
US:4597905,"I believe in smaller government, conservative beliefs and less Washington involvement and more power to the states",0.28,18,-3.2163148482895276
US:1222505,"Because they are more forward thinking and our for changing they way things are being done, that are no longer working or reflecting the citizen's views.",0.22,29,-4.830115586562492
US:24504758,Because they are conservative and gave the same values and views that I do,0.29,14,-3.0440229895269497
US:155768465,I'm poor and Democrats usually side with poor people,0.22,10,-5.142402469555891
US:2017672,Because socialism sucks,0.26,3,-6.574500237560784
US:29042028,Neither party promotes the interests of working people. They're entirely too busy focusing on capitalistic ventures to enrich themselves and their backers.,0.43,26,-1.7994902151096868
US:4553317,I don’t know,0.83,4,0.46175977550999014
US:179840541,My ideals align more with the Republicans.,0.41,8,-1.9273404005086123
US:127825569,"I do not like when government does everything for the people, we need to stand on our own two feet, get government out of our lives as much as possible",0.47,32,-1.5376029607646384
US:42959564,Because I don't align with Republican values.,0.23,9,-4.305686231413225
US:119667143,"Because I'm not a selfish, hateful, rude, obnoxious, person like Donald Trump and his followers. I believe in peace, justice, and democracy",0.57,31,-0.967550434255462
US:2882757,Democrats social policies STINK.,0.35,6,-7.778459649832547
US:179166879,I cherish the democratic party i believe everyone have the right to be who they are either race or religion,0.23,20,-4.353517562755013
US:716122,"The Republican Party falls in line with many of my personal feelings such as pro life, smaller government, fiscal responsibility, freedom of speech",0.4,26,-2.05482333329641
US:1301430,"I've always been on the conservative side. Growing up in a low income home, we were taught not to waste. Constantly hearing and seeing government waste gets tiresome. Especially when it is wasted on people that shouldn't be here.",0.47,48,-1.5272305172142109
US:37454941,I have my own political beliefs.,0.78,7,0.15829255984929474
US:42736762,Because democrats align with my values more,0.22,8,-4.953898960670081
US:45936423,"Not applicable, I don't follow politics enough to chose either party at this time",0.22,16,-5.077555963849824
US:26627449,Their approach to government best matches my own.,0.31,9,-2.8284552192712233
US:114969649,Because the Republican Party has pretty much become a MAGA cult supporting Trump and dismantling whatever good things there were in place…and they are very isolationist when we should be more involved globally…and hurting our soft power policies,0.26,43,-6.610238482591658
US:37271867,I agree with making America first. Securing our country and fair trade.,0.23,15,-4.288919178714637
US:171750793,I have complete distrust of the current administration,0.53,8,-1.1847157952674225
US:3396197,"Mostly because I am Definitely NOT a Conservative! I think people should have the final vote and that government is here to “Serve the People” to make life better and more equatable for All People. I believe Greed is a disease and should be treated as such, much like depression and alcoholism.",0.29,62,-3.01896468290403
US:1878505,I have seen how uniformly dishonest Democrats are.,0.25,9,-3.7034769772532696
US:29034038,Democrats make laws to protect people and make the country a better place. They follow the rules of the Constitution and choose people to represent them who are not simply grifters or toxic who want power and rewards for themselves.,0.27,44,-3.332370975862428
US:181517223,Generally have more conservative values,0.23,5,-5.906033485341576
US:186485455,"My political beliefs fall very firmly in the realm of today’s modern Democrat. Supporting public education, having a firm line between church and state, supporting common sense gun control such as proving a firearm can be responsibly owned and operated should be required, etc. I could go on but it’s overwhelming.",0.22,59,-4.912756721388926
US:31214452,Neither party reflects what may be right for the country. Both push certain things but the Republucan parry has gone off the deep end. They have blunders on and following Trump and MAGA is disgusting. Completely ignoring facts and believing lies!!!,0.28,52,-6.9454834201170454
US:22710658,"They align with what I believe more than Democratic party, however I do vote for whom I believe has the best interest in what is good for the USA.",0.27,31,-3.3079981960374325
US:27874493,Both are corrupt and beholden to foreign lobby groups (AIPAC),0.24,15,-3.8846918605954843
US:35770542,"Following Republican issues, thoughts and intentions and then following through has pushed me toward Republican.",0.28,17,-6.941851960968195
